Timestamp;PV usage [0:1];buy_el[ecent/kWh];sell_el[ecent/kWh];Lastgang_[W]
12.06.2013 07:30;0.398352214;28;10;30700
12.06.2013 07:45;0.537796087;28;10;29100
12.06.2013 08:00;0.419567456;28;10;20900
12.06.2013 08:15;0.758805355;28;10;20600
12.06.2013 08:30;0.435633368;28;10;21100
12.06.2013 08:45;0.605561277;28;10;22000
12.06.2013 09:00;0.374871267;28;10;25000
12.06.2013 09:15;0.314933059;28;10;22300
12.06.2013 09:30;0.435839341;28;10;31400
12.06.2013 09:45;0.346446962;28;10;32100
12.06.2013 10:00;0.867559217;28;10;30800
12.06.2013 10:15;0.943975283;28;10;27000
12.06.2013 10:30;0.872090628;28;10;28600
12.06.2013 10:45;0.941915551;28;10;29900
12.06.2013 11:00;0.954685891;28;10;33800
12.06.2013 11:15;0.772193615;28;10;33500
12.06.2013 11:30;0.638928939;28;10;32200
12.06.2013 11:45;0.942739444;28;10;30200
12.06.2013 12:00;0.943563337;28;10;30100
12.06.2013 12:15;0.857672503;28;10;30200
12.06.2013 12:30;0.945005149;28;10;30200
12.06.2013 12:45;0.829248198;28;10;30400
12.06.2013 13:00;0.562100927;28;10;30200
12.06.2013 13:15;0.636457261;28;10;30400
12.06.2013 13:30;0.575283213;28;10;29900
12.06.2013 13:45;0.411946447;28;10;30600
12.06.2013 14:00;0.365396498;28;10;30500
12.06.2013 14:15;0.241812564;28;10;30700
12.06.2013 14:30;0.387435633;28;10;30700
12.06.2013 14:45;0.464469619;28;10;30800
12.06.2013 15:00;0.392173018;28;10;30600
12.06.2013 15:15;0.124819773;28;10;30900
12.06.2013 15:30;0.078063852;28;10;30600
12.06.2013 15:45;0.105664264;28;10;34800
12.06.2013 16:00;0.13800206;28;10;35800
12.06.2013 16:15;0.192584964;28;10;32500
12.06.2013 16:30;0.178990731;28;10;29500
12.06.2013 16:45;0.141503605;28;10;27600
12.06.2013 17:00;0.202059732;28;10;20900
12.06.2013 17:15;0.251081359;28;10;20600
12.06.2013 17:30;0.08177137;28;10;20600
12.06.2013 17:45;0.067353244;28;10;21100
12.06.2013 18:00;0.028630278;28;10;21000
12.06.2013 18:15;0.032337796;28;10;21100
12.06.2013 18:30;0.034397528;28;10;22900
12.06.2013 18:45;0.008238929;28;10;25900
12.06.2013 19:00;0.001853759;28;10;25900
12.06.2013 19:15;0;28;10;26200
12.06.2013 19:30;0;28;10;26100
12.06.2013 19:45;0;28;10;26200
12.06.2013 20:00;0;28;10;25600
12.06.2013 20:15;0;28;10;25300
12.06.2013 20:30;0;28;10;25500
12.06.2013 20:45;0;28;10;25400
12.06.2013 21:00;0;28;10;25400
12.06.2013 21:15;0;28;10;25300
12.06.2013 21:30;0;28;10;17800
12.06.2013 21:45;0;28;10;11200
12.06.2013 22:00;0;28;10;10800
12.06.2013 22:15;0;28;10;10600
12.06.2013 22:30;0;28;10;10600
12.06.2013 22:45;0;28;10;10500
12.06.2013 23:00;0;28;10;10400
12.06.2013 23:15;0;28;10;10400
12.06.2013 23:30;0;28;10;10400
12.06.2013 23:45;0;28;10;10100
13.06.2013 00:00;0;28;10;10300
13.06.2013 00:15;0;28;10;10300
13.06.2013 00:30;0;28;10;9900
13.06.2013 00:45;0;28;10;9800
13.06.2013 01:00;0;28;10;10000
13.06.2013 01:15;0;28;10;9800
13.06.2013 01:30;0;28;10;9800
13.06.2013 01:45;0;28;10;9800
13.06.2013 02:00;0;28;10;9700
13.06.2013 02:15;0;28;10;9400
13.06.2013 02:30;0;28;10;9400
13.06.2013 02:45;0;28;10;9600
13.06.2013 03:00;0;28;10;9400
13.06.2013 03:15;0;28;10;9300
13.06.2013 03:30;0;28;10;9300
13.06.2013 03:45;0;28;10;9300
13.06.2013 04:00;0.019567456;28;10;9600
13.06.2013 04:15;0.033573635;28;10;9800
13.06.2013 04:30;0.046755922;28;10;10300
13.06.2013 04:45;0.05046344;28;10;11000
13.06.2013 05:00;0.053553038;28;10;10600
13.06.2013 05:15;0.094953656;28;10;10300
13.06.2013 05:30;0.140061792;28;10;10400
13.06.2013 05:45;0.221627188;28;10;10600
13.06.2013 06:00;0.11246138;28;10;10400
13.06.2013 06:15;0.337590113;28;10;9700
13.06.2013 06:30;0.257054583;28;10;7000
13.06.2013 06:45;0.353038105;28;10;2600
13.06.2013 07:00;0.476210093;28;10;13400
13.06.2013 07:15;0.44407827;28;10;18600
13.06.2013 07:30;0.629042225;28;10;21000
13.06.2013 07:45;0.5246138;28;10;17500
13.06.2013 08:00;0.652523172;28;10;19700
13.06.2013 08:15;0.547682801;28;10;25000
13.06.2013 08:30;0.650875386;28;10;24200
13.06.2013 08:45;0.792378991;28;10;22300
13.06.2013 09:00;0.824510814;28;10;17400
13.06.2013 09:15;0.83192585;28;10;17700
13.06.2013 09:30;0.890834192;28;10;17800
13.06.2013 09:45;0.927497425;28;10;17700
13.06.2013 10:00;0.936148301;28;10;22800
13.06.2013 10:15;0.943975283;28;10;23200
13.06.2013 10:30;0.948506694;28;10;23200
13.06.2013 10:45;0.939031926;28;10;23400
13.06.2013 11:00;0.946446962;28;10;23100
13.06.2013 11:15;0.945211123;28;10;23300
13.06.2013 11:30;0.946652935;28;10;23400
13.06.2013 11:45;0.948506694;28;10;23300
13.06.2013 12:00;0.946446962;28;10;23400
13.06.2013 12:15;0.932646756;28;10;23500
13.06.2013 12:30;0.515345005;28;10;23400
13.06.2013 12:45;0.929351184;28;10;23400
13.06.2013 13:00;0.907929969;28;10;23500
13.06.2013 13:15;0.847991761;28;10;23400
13.06.2013 13:30;0.840370752;28;10;23600
13.06.2013 13:45;0.802059732;28;10;23600
13.06.2013 14:00;0.769104016;28;10;23400
13.06.2013 14:15;0.743975283;28;10;23600
13.06.2013 14:30;0.708959835;28;10;23900
13.06.2013 14:45;0.674974253;28;10;23800
13.06.2013 15:00;0.637899073;28;10;23800
13.06.2013 15:15;0.588259526;28;10;23300
13.06.2013 15:30;0.545005149;28;10;23400
13.06.2013 15:45;0.495365602;28;10;23400
13.06.2013 16:00;0.449433574;28;10;22600
13.06.2013 16:15;0.205149331;28;10;22300
13.06.2013 16:30;0.363336766;28;10;22500
13.06.2013 16:45;0.294747683;28;10;20200
13.06.2013 17:00;0.23831102;28;10;13900
13.06.2013 17:15;0.070442842;28;10;13100
13.06.2013 17:30;0.111225541;28;10;13600
13.06.2013 17:45;0.034809475;28;10;13800
13.06.2013 18:00;0.029454171;28;10;13800
13.06.2013 18:15;0;28;10;13900
13.06.2013 18:30;0.032131823;28;10;15800
13.06.2013 18:45;0.010710608;28;10;18600
13.06.2013 19:00;0;28;10;18800
13.06.2013 19:15;0;28;10;19000
13.06.2013 19:30;0;28;10;19300
13.06.2013 19:45;0;28;10;19000
13.06.2013 20:00;0;28;10;18200
13.06.2013 20:15;0;28;10;17900
13.06.2013 20:30;0;28;10;18200
13.06.2013 20:45;0;28;10;17900
13.06.2013 21:00;0;28;10;18100
13.06.2013 21:15;0;28;10;18100
13.06.2013 21:30;0;28;10;10000
13.06.2013 21:45;0;28;10;3900
13.06.2013 22:00;0;28;10;3400
13.06.2013 22:15;0;28;10;3100
13.06.2013 22:30;0;28;10;2800
13.06.2013 22:45;0;28;10;2700
13.06.2013 23:00;0;28;10;2900
13.06.2013 23:15;0;28;10;2500
13.06.2013 23:30;0;28;10;2600
13.06.2013 23:45;0;28;10;2600
14.06.2013 00:00;0;28;10;2600
14.06.2013 00:15;0;28;10;2500
14.06.2013 00:30;0;28;10;2500
14.06.2013 00:45;0;28;10;2400
14.06.2013 01:00;0;28;10;2100
14.06.2013 01:15;0;28;10;2300
14.06.2013 01:30;0;28;10;2200
14.06.2013 01:45;0;28;10;2000
14.06.2013 02:00;0;28;10;1900
14.06.2013 02:15;0;28;10;2000
14.06.2013 02:30;0;28;10;1900
14.06.2013 02:45;0;28;10;1900
14.06.2013 03:00;0;28;10;1700
14.06.2013 03:15;0;28;10;1600
14.06.2013 03:30;0;28;10;1900
14.06.2013 03:45;0.007415036;28;10;1700
14.06.2013 04:00;0.024510814;28;10;1500
14.06.2013 04:15;0.03707518;28;10;2100
14.06.2013 04:30;0.071678682;28;10;3000
14.06.2013 04:45;0.064881565;28;10;3100
14.06.2013 05:00;0.077651905;28;10;2900
14.06.2013 05:15;0.120906282;28;10;3000
14.06.2013 05:30;0.194438723;28;10;5300
14.06.2013 05:45;0.251905252;28;10;19900
14.06.2013 06:00;0.223686921;28;10;40200
14.06.2013 06:15;0.153450051;28;10;41500
14.06.2013 06:30;0.377960865;28;10;35500
14.06.2013 06:45;0.231101957;28;10;35400
14.06.2013 07:00;0.580020597;28;10;46400
14.06.2013 07:15;0.211534501;28;10;46200
14.06.2013 07:30;0.161277034;28;10;28800
14.06.2013 07:45;0.234809475;28;10;17600
14.06.2013 08:00;0.194644696;28;10;20100
14.06.2013 08:15;0.846549949;28;10;24400
14.06.2013 08:30;0.9130793;28;10;23400
14.06.2013 08:45;0.197322348;28;10;24500
14.06.2013 09:00;0.934706488;28;10;18200
14.06.2013 09:15;0.946240989;28;10;18000
14.06.2013 09:30;0.947476828;28;10;17800
14.06.2013 09:45;0.948094748;28;10;17100
14.06.2013 10:00;0.278681771;28;10;22400
14.06.2013 10:15;0.963954686;28;10;22200
14.06.2013 10:30;0.944181256;28;10;22400
14.06.2013 10:45;0.947888774;28;10;22300
14.06.2013 11:00;0.39361483;28;10;22300
14.06.2013 11:15;0.952008239;28;10;22300
14.06.2013 11:30;0.803913491;28;10;22400
14.06.2013 11:45;0.2869207;28;10;22200
14.06.2013 12:00;0.942945417;28;10;22200
14.06.2013 12:15;0.94438723;28;10;22500
14.06.2013 12:30;0.783728115;28;10;22300
14.06.2013 12:45;0.94438723;28;10;22500
14.06.2013 13:00;0.432955716;28;10;22500
14.06.2013 13:15;0.416683831;28;10;22500
14.06.2013 13:30;0.453553038;28;10;22700
14.06.2013 13:45;0.203913491;28;10;22600
14.06.2013 14:00;0.273738414;28;10;22200
14.06.2013 14:15;0.23130793;28;10;22300
14.06.2013 14:30;0.276210093;28;10;22600
14.06.2013 14:45;0.277033986;28;10;23000
14.06.2013 15:00;0.181874356;28;10;22600
14.06.2013 15:15;0.301750772;28;10;22700
14.06.2013 15:30;0.33738414;28;10;23400
14.06.2013 15:45;0.770751802;28;10;29000
14.06.2013 16:00;0.554067971;28;10;23200
14.06.2013 16:15;0.154891864;28;10;21900
14.06.2013 16:30;0.272914521;28;10;21800
14.06.2013 16:45;0.115550978;28;10;18400
14.06.2013 17:00;0.134706488;28;10;13400
14.06.2013 17:15;0.211328527;28;10;12600
14.06.2013 17:30;0.149742533;28;10;13100
14.06.2013 17:45;0.101956746;28;10;13400
14.06.2013 18:00;0.055406797;28;10;13400
14.06.2013 18:15;0.03069001;28;10;13400
14.06.2013 18:30;0.04284243;28;10;15600
14.06.2013 18:45;0.029042225;28;10;17900
14.06.2013 19:00;0.022245108;28;10;18500
14.06.2013 19:15;0.00576725;28;10;18500
14.06.2013 19:30;0;28;10;18600
14.06.2013 19:45;0;28;10;18400
14.06.2013 20:00;0;28;10;17800
14.06.2013 20:15;0;28;10;17800
14.06.2013 20:30;0;28;10;17700
14.06.2013 20:45;0;28;10;17800
14.06.2013 21:00;0;28;10;17400
14.06.2013 21:15;0;28;10;17700
14.06.2013 21:30;0;28;10;10000
14.06.2013 21:45;0;28;10;3000
14.06.2013 22:00;0;28;10;2700
14.06.2013 22:15;0;28;10;2200
14.06.2013 22:30;0;28;10;2200
14.06.2013 22:45;0;28;10;2200
14.06.2013 23:00;0;28;10;2200
14.06.2013 23:15;0;28;10;2100
14.06.2013 23:30;0;28;10;2000
14.06.2013 23:45;0;28;10;1800
15.06.2013 00:00;0;28;10;2000
15.06.2013 00:15;0;28;10;1800
15.06.2013 00:30;0;28;10;1700
15.06.2013 00:45;0;28;10;1800
15.06.2013 01:00;0;28;10;1800
15.06.2013 01:15;0;28;10;1500
15.06.2013 01:30;0;28;10;1500
15.06.2013 01:45;0;28;10;1800
15.06.2013 02:00;0;28;10;1400
15.06.2013 02:15;0;28;10;1500
15.06.2013 02:30;0;28;10;1400
15.06.2013 02:45;0;28;10;1500
15.06.2013 03:00;0;28;10;1400
15.06.2013 03:15;0;28;10;1400
15.06.2013 03:30;0;28;10;1400
15.06.2013 03:45;0.001853759;28;10;1400
15.06.2013 04:00;0.025334706;28;10;1500
15.06.2013 04:15;0.046755922;28;10;1900
15.06.2013 04:30;0.055818744;28;10;2700
15.06.2013 04:45;0.06261586;28;10;3100
15.06.2013 05:00;0.07476828;28;10;2500
15.06.2013 05:15;0.13676622;28;10;2700
15.06.2013 05:30;0.115345005;28;10;2600
15.06.2013 05:45;0.16292482;28;10;2600
15.06.2013 06:00;0.09330587;28;10;2400
15.06.2013 06:15;0.341091658;28;10;2700
15.06.2013 06:30;0.417301751;28;10;2700
15.06.2013 06:45;0.486508754;28;10;2600
15.06.2013 07:00;0.634397528;28;10;12900
15.06.2013 07:15;0.330175077;28;10;19000
15.06.2013 07:30;0.299897013;28;10;23100
15.06.2013 07:45;0.365396498;28;10;21400
15.06.2013 08:00;0.572399588;28;10;19000
15.06.2013 08:15;0.425334706;28;10;21400
15.06.2013 08:30;0.794644696;28;10;19500
15.06.2013 08:45;0.748094748;28;10;17300
15.06.2013 09:00;0.219979403;28;10;17600
15.06.2013 09:15;0.220391349;28;10;21900
15.06.2013 09:30;0.514727085;28;10;23700
15.06.2013 09:45;0.170545829;28;10;23900
15.06.2013 10:00;0.263645726;28;10;22800
15.06.2013 10:15;0.841194645;28;10;22600
15.06.2013 10:30;0.921524202;28;10;22500
15.06.2013 10:45;0.245932029;28;10;23000
15.06.2013 11:00;0.6;28;10;22300
15.06.2013 11:15;0.895571576;28;10;23100
15.06.2013 11:30;0.324201854;28;10;23100
15.06.2013 11:45;0.305252317;28;10;23300
15.06.2013 12:00;0.94315139;28;10;23100
15.06.2013 12:15;0.877857878;28;10;23100
15.06.2013 12:30;0.807826982;28;10;23200
15.06.2013 12:45;0.309371782;28;10;23300
15.06.2013 13:00;0.94376931;28;10;23300
15.06.2013 13:15;0.87415036;28;10;23700
15.06.2013 13:30;0.435633368;28;10;23600
15.06.2013 13:45;0.921524202;28;10;23700
15.06.2013 14:00;0.735736354;28;10;23700
15.06.2013 14:15;0.748712667;28;10;23800
15.06.2013 14:30;0.507106076;28;10;23600
15.06.2013 14:45;0.428836251;28;10;23700
15.06.2013 15:00;0.496189495;28;10;23600
15.06.2013 15:15;0.549742533;28;10;23600
15.06.2013 15:30;0.323789907;28;10;23800
15.06.2013 15:45;0.167250257;28;10;23800
15.06.2013 16:00;0.159423275;28;10;22800
15.06.2013 16:15;0.170751802;28;10;22400
15.06.2013 16:30;0.130175077;28;10;22200
15.06.2013 16:45;0.100720906;28;10;20300
15.06.2013 17:00;0.069824923;28;10;14600
15.06.2013 17:15;0.054788877;28;10;13000
15.06.2013 17:30;0.023274974;28;10;13800
15.06.2013 17:45;0.032131823;28;10;14000
15.06.2013 18:00;0.019567456;28;10;14100
15.06.2013 18:15;0.022451081;28;10;13800
15.06.2013 18:30;0.01915551;28;10;15700
15.06.2013 18:45;0.011740474;28;10;18600
15.06.2013 19:00;0.003913491;28;10;19000
15.06.2013 19:15;0;28;10;19000
15.06.2013 19:30;0;28;10;19200
15.06.2013 19:45;0;28;10;18900
15.06.2013 20:00;0;28;10;18600
15.06.2013 20:15;0;28;10;18200
15.06.2013 20:30;0;28;10;18400
15.06.2013 20:45;0;28;10;18200
15.06.2013 21:00;0;28;10;18300
15.06.2013 21:15;0;28;10;18400
15.06.2013 21:30;0;28;10;10600
15.06.2013 21:45;0;28;10;4200
15.06.2013 22:00;0;28;10;3400
15.06.2013 22:15;0;28;10;3500
15.06.2013 22:30;0;28;10;3400
15.06.2013 22:45;0;28;10;3500
15.06.2013 23:00;0;28;10;3200
15.06.2013 23:15;0;28;10;3400
15.06.2013 23:30;0;28;10;3200
15.06.2013 23:45;0;28;10;3200
16.06.2013 00:00;0;28;10;3300
16.06.2013 00:15;0;28;10;3100
16.06.2013 00:30;0;28;10;2900
16.06.2013 00:45;0;28;10;3000
16.06.2013 01:00;0;28;10;3000
16.06.2013 01:15;0;28;10;2900
16.06.2013 01:30;0;28;10;2600
16.06.2013 01:45;0;28;10;2700
16.06.2013 02:00;0;28;10;2400
16.06.2013 02:15;0;28;10;2500
16.06.2013 02:30;0;28;10;2500
16.06.2013 02:45;0;28;10;2400
16.06.2013 03:00;0;28;10;2400
16.06.2013 03:15;0;28;10;2200
16.06.2013 03:30;0;28;10;1900
16.06.2013 03:45;0;28;10;2400
16.06.2013 04:00;0.013594233;28;10;2100
16.06.2013 04:15;0.02430484;28;10;2600
16.06.2013 04:30;0.039752832;28;10;3400
16.06.2013 04:45;0.041400618;28;10;3600
16.06.2013 05:00;0.062821833;28;10;3500
16.06.2013 05:15;0.095159629;28;10;3100
16.06.2013 05:30;0.146240989;28;10;4900
16.06.2013 05:45;0.235221421;28;10;23300
16.06.2013 06:00;0.330792997;28;10;3300
16.06.2013 06:15;0.363954686;28;10;3000
16.06.2013 06:30;0.316786818;28;10;3200
16.06.2013 06:45;0.208444902;28;10;3600
16.06.2013 07:00;0.230278064;28;10;14200
16.06.2013 07:15;0.228630278;28;10;21900
16.06.2013 07:30;0.534088568;28;10;28200
16.06.2013 07:45;0.693511843;28;10;23400
16.06.2013 08:00;0.667765191;28;10;17800
16.06.2013 08:15;0.727497425;28;10;22600
16.06.2013 08:30;0.826158599;28;10;24100
16.06.2013 08:45;0.823069001;28;10;24000
16.06.2013 09:00;0.820185376;28;10;22300
16.06.2013 09:15;0.860144181;28;10;18400
16.06.2013 09:30;0.888774459;28;10;23500
16.06.2013 09:45;0.939443872;28;10;23400
16.06.2013 10:00;0.93738414;28;10;23300
16.06.2013 10:15;0.942533471;28;10;23800
16.06.2013 10:30;0.951596292;28;10;23300
16.06.2013 10:45;0.947888774;28;10;23400
16.06.2013 11:00;0.945211123;28;10;23800
16.06.2013 11:15;0.947682801;28;10;23700
16.06.2013 11:30;0.948506694;28;10;23800
16.06.2013 11:45;0.945417096;28;10;23900
16.06.2013 12:00;0.947064882;28;10;23800
16.06.2013 12:15;0.945829042;28;10;24100
16.06.2013 12:30;0.932646756;28;10;24100
16.06.2013 12:45;0.909783728;28;10;24200
16.06.2013 13:00;0.894747683;28;10;24200
16.06.2013 13:15;0.876828012;28;10;24500
16.06.2013 13:30;0.85561277;28;10;24500
16.06.2013 13:45;0.83130793;28;10;24400
16.06.2013 14:00;0.806179197;28;10;24400
16.06.2013 14:15;0.777342945;28;10;24200
16.06.2013 14:30;0.75015448;28;10;24300
16.06.2013 14:45;0.714933059;28;10;24500
16.06.2013 15:00;0.674562307;28;10;24400
16.06.2013 15:15;0.448197734;28;10;24600
16.06.2013 15:30;0.278681771;28;10;24600
16.06.2013 15:45;0.459320288;28;10;24800
16.06.2013 16:00;0.485478888;28;10;23700
16.06.2013 16:15;0.21915551;28;10;23800
16.06.2013 16:30;0.191967044;28;10;23700
16.06.2013 16:45;0.308753862;28;10;26200
16.06.2013 17:00;0.115550978;28;10;25400
16.06.2013 17:15;0.19361483;28;10;17000
16.06.2013 17:30;0.138619979;28;10;14200
16.06.2013 17:45;0.105870237;28;10;14500
16.06.2013 18:00;0.057672503;28;10;14400
16.06.2013 18:15;0.025746653;28;10;14300
16.06.2013 18:30;0.023069001;28;10;16500
16.06.2013 18:45;0.016889804;28;10;19000
16.06.2013 19:00;0.00700309;28;10;19100
16.06.2013 19:15;0;28;10;19500
16.06.2013 19:30;0;28;10;19700
16.06.2013 19:45;0;28;10;19300
16.06.2013 20:00;0;28;10;18700
16.06.2013 20:15;0;28;10;18600
16.06.2013 20:30;0;28;10;18200
16.06.2013 20:45;0;28;10;18500
16.06.2013 21:00;0;28;10;18600
16.06.2013 21:15;0;28;10;18300
16.06.2013 21:30;0;28;10;9900
16.06.2013 21:45;0;28;10;4200
16.06.2013 22:00;0;28;10;3800
16.06.2013 22:15;0;28;10;3400
16.06.2013 22:30;0;28;10;3400
16.06.2013 22:45;0;28;10;3400
16.06.2013 23:00;0;28;10;3400
16.06.2013 23:15;0;28;10;3400
16.06.2013 23:30;0;28;10;3400
16.06.2013 23:45;0;28;10;3400
17.06.2013 00:00;0;28;10;3400
17.06.2013 00:15;0;28;10;3300
17.06.2013 00:30;0;28;10;3400
17.06.2013 00:45;0;28;10;3500
17.06.2013 01:00;0;28;10;3100
17.06.2013 01:15;0;28;10;3400
17.06.2013 01:30;0;28;10;3400
17.06.2013 01:45;0;28;10;3100
17.06.2013 02:00;0;28;10;3400
17.06.2013 02:15;0;28;10;3400
17.06.2013 02:30;0;28;10;3100
17.06.2013 02:45;0;28;10;3400
17.06.2013 03:00;0;28;10;3100
17.06.2013 03:15;0;28;10;10700
17.06.2013 03:30;0;28;10;43600
17.06.2013 03:45;0;28;10;59000
17.06.2013 04:00;0.007415036;28;10;58600
17.06.2013 04:15;0.015859938;28;10;60200
17.06.2013 04:30;0.025334706;28;10;61000
17.06.2013 04:45;0.040370752;28;10;61000
17.06.2013 05:00;0.063439753;28;10;60600
17.06.2013 05:15;0.098043254;28;10;60600
17.06.2013 05:30;0.118640577;28;10;60200
17.06.2013 05:45;0.194438723;28;10;59800
17.06.2013 06:00;0.25046344;28;10;61000
17.06.2013 06:15;0.30607621;28;10;60900
17.06.2013 06:30;0.359217302;28;10;61000
17.06.2013 06:45;0.416065911;28;10;61700
17.06.2013 07:00;0.465087539;28;10;71700
17.06.2013 07:15;0.517610711;28;10;77600
17.06.2013 07:30;0.569104016;28;10;59400
17.06.2013 07:45;0.615447992;28;10;33400
17.06.2013 08:00;0.65623069;28;10;21900
17.06.2013 08:15;0.671266735;28;10;19100
17.06.2013 08:30;0.708753862;28;10;23800
17.06.2013 08:45;0.633985582;28;10;24500
17.06.2013 09:00;0.788259526;28;10;24700
17.06.2013 09:15;0.81791967;28;10;24800
17.06.2013 09:30;0.849639547;28;10;24600
17.06.2013 09:45;0.890628218;28;10;25000
17.06.2013 10:00;0.895777549;28;10;30200
17.06.2013 10:15;0.79423275;28;10;26500
17.06.2013 10:30;0.908753862;28;10;24700
17.06.2013 10:45;0.903192585;28;10;24600
17.06.2013 11:00;0.914727085;28;10;24600
17.06.2013 11:15;0.915962925;28;10;24900
17.06.2013 11:30;0.913491246;28;10;24600
17.06.2013 11:45;0.911431514;28;10;24400
17.06.2013 12:00;0.904016478;28;10;24400
17.06.2013 12:15;0.884037075;28;10;24600
17.06.2013 12:30;0.45561277;28;10;24800
17.06.2013 12:45;0.858702369;28;10;24600
17.06.2013 13:00;0.844696189;28;10;24300
17.06.2013 13:15;0.820185376;28;10;24300
17.06.2013 13:30;0.797322348;28;10;24600
17.06.2013 13:45;0.799588054;28;10;24600
17.06.2013 14:00;0.71246138;28;10;24500
17.06.2013 14:15;0.696601442;28;10;24400
17.06.2013 14:30;0.661791967;28;10;24200
17.06.2013 14:45;0.626776519;28;10;24300
17.06.2013 15:00;0.587023687;28;10;24700
17.06.2013 15:15;0.55715757;28;10;24300
17.06.2013 15:30;0.513491246;28;10;24200
17.06.2013 15:45;0.467765191;28;10;24300
17.06.2013 16:00;0.418949537;28;10;23500
17.06.2013 16:15;0.371575695;28;10;23300
17.06.2013 16:30;0.32584964;28;10;23600
17.06.2013 16:45;0.273120494;28;10;21000
17.06.2013 17:00;0.222245108;28;10;14700
17.06.2013 17:15;0.167662204;28;10;13800
17.06.2013 17:30;0.129351184;28;10;14200
17.06.2013 17:45;0.089598352;28;10;14200
17.06.2013 18:00;0.058702369;28;10;14500
17.06.2013 18:15;0.040370752;28;10;14200
17.06.2013 18:30;0.025952626;28;10;16400
17.06.2013 18:45;0.016889804;28;10;19000
17.06.2013 19:00;0.008238929;28;10;19400
17.06.2013 19:15;0.001029866;28;10;19100
17.06.2013 19:30;0;28;10;19200
17.06.2013 19:45;0;28;10;19400
17.06.2013 20:00;0;28;10;18700
17.06.2013 20:15;0;28;10;18300
17.06.2013 20:30;0;28;10;18400
17.06.2013 20:45;0;28;10;18400
17.06.2013 21:00;0;28;10;18400
17.06.2013 21:15;0;28;10;18600
17.06.2013 21:30;0;28;10;10000
17.06.2013 21:45;0;28;10;4100
17.06.2013 22:00;0;28;10;3800
17.06.2013 22:15;0;28;10;3400
17.06.2013 22:30;0;28;10;3200
17.06.2013 22:45;0;28;10;3400
17.06.2013 23:00;0;28;10;3800
17.06.2013 23:15;0;28;10;3200
17.06.2013 23:30;0;28;10;3400
17.06.2013 23:45;0;28;10;3500
18.06.2013 00:00;0;28;10;3400
18.06.2013 00:15;0;28;10;3500
18.06.2013 00:30;0;28;10;3400
18.06.2013 00:45;0;28;10;3300
18.06.2013 01:00;0;28;10;3500
18.06.2013 01:15;0;28;10;3400
18.06.2013 01:30;0;28;10;3400
18.06.2013 01:45;0;28;10;3400
18.06.2013 02:00;0;28;10;3400
18.06.2013 02:15;0;28;10;3400
18.06.2013 02:30;0;28;10;3300
18.06.2013 02:45;0;28;10;3400
18.06.2013 03:00;0;28;10;3700
18.06.2013 03:15;0;28;10;3400
18.06.2013 03:30;0;28;10;3200
18.06.2013 03:45;0;28;10;3500
18.06.2013 04:00;0;28;10;3400
18.06.2013 04:15;0;28;10;3800
18.06.2013 04:30;0.006591143;28;10;5000
18.06.2013 04:45;0.020185376;28;10;5100
18.06.2013 05:00;0.034809475;28;10;4600
18.06.2013 05:15;0.04346035;28;10;4700
18.06.2013 05:30;0.046961895;28;10;6600
18.06.2013 05:45;0.184346035;28;10;14500
18.06.2013 06:00;0.238516993;28;10;14500
18.06.2013 06:15;0.297425335;28;10;14700
18.06.2013 06:30;0.352626159;28;10;15000
18.06.2013 06:45;0.426364573;28;10;15000
18.06.2013 07:00;0.469412976;28;10;25600
18.06.2013 07:15;0.500514933;28;10;31700
18.06.2013 07:30;0.539855819;28;10;36600
18.06.2013 07:45;0.58722966;28;10;31000
18.06.2013 08:00;0.621421215;28;10;29400
18.06.2013 08:15;0.661791967;28;10;29400
18.06.2013 08:30;0.693511843;28;10;29000
18.06.2013 08:45;0.727291452;28;10;28600
18.06.2013 09:00;0.751390319;28;10;28700
18.06.2013 09:15;0.777754892;28;10;28400
18.06.2013 09:30;0.80061792;28;10;28600
18.06.2013 09:45;0.82554068;28;10;28700
18.06.2013 10:00;0.84346035;28;10;28100
18.06.2013 10:15;0.853964985;28;10;23800
18.06.2013 10:30;0.863027806;28;10;23800
18.06.2013 10:45;0.877651905;28;10;23900
18.06.2013 11:00;0.882183316;28;10;23700
18.06.2013 11:15;0.879917611;28;10;23800
18.06.2013 11:30;0.881977343;28;10;23900
18.06.2013 11:45;0.86900103;28;10;24000
18.06.2013 12:00;0.879093718;28;10;26400
18.06.2013 12:15;0.877445932;28;10;27400
18.06.2013 12:30;0.863645726;28;10;27000
18.06.2013 12:45;0.847785788;28;10;27200
18.06.2013 13:00;0.839958805;28;10;26600
18.06.2013 13:15;0.818331617;28;10;26600
18.06.2013 13:30;0.799794027;28;10;26600
18.06.2013 13:45;0.768486097;28;10;25900
18.06.2013 14:00;0.742739444;28;10;26200
18.06.2013 14:15;0.712873326;28;10;25800
18.06.2013 14:30;0.67476828;28;10;25500
18.06.2013 14:45;0.642636457;28;10;25600
18.06.2013 15:00;0.598970134;28;10;25300
18.06.2013 15:15;0.556127703;28;10;25400
18.06.2013 15:30;0.509989701;28;10;24600
18.06.2013 15:45;0.463027806;28;10;24000
18.06.2013 16:00;0.415653965;28;10;23100
18.06.2013 16:15;0.366632338;28;10;23100
18.06.2013 16:30;0.31884655;28;10;22900
18.06.2013 16:45;0.26900103;28;10;19200
18.06.2013 17:00;0.215653965;28;10;14700
18.06.2013 17:15;0.167044284;28;10;14000
