Timestamp;PV usage [0:1];buy_el[ecent/kWh];sell_el[ecent/kWh];Lastgang_[kW];Leistungspreis [€/kW]
30.07.2013 12:45;0.947270855;20;10;21.5;
30.07.2013 13:00;0.163130793;20;10;21.6;
30.07.2013 13:15;0.314109166;20;10;21.6;
30.07.2013 13:30;0.940679712;20;10;21.8;
30.07.2013 13:45;0.211328527;20;10;21.5;
30.07.2013 14:00;0.232337796;20;10;21.5;
30.07.2013 14:15;0.773635427;20;10;21.4;
30.07.2013 14:30;0.716992791;20;10;21.4;
30.07.2013 14:45;0.705252317;20;10;21;
30.07.2013 15:00;0.69969104;20;10;21.1;
30.07.2013 15:15;0.648197734;20;10;21;
30.07.2013 15:30;0.630278064;20;10;21.1;
30.07.2013 15:45;0.303810505;20;10;20.8;
30.07.2013 16:00;0.272502575;20;10;19.9;
30.07.2013 16:15;0.398352214;20;10;20.1;
30.07.2013 16:30;0.200411946;20;10;19.8;
30.07.2013 16:45;0.255818744;20;10;19.8;
30.07.2013 17:00;0.097219361;20;10;12.2;
30.07.2013 17:15;0.071266735;20;10;12;
30.07.2013 17:30;0.063027806;20;10;12.3;
30.07.2013 17:45;0.027394439;20;10;12.6;
30.07.2013 18:00;0.015859938;20;10;12.6;
30.07.2013 18:15;0.014418126;20;10;12.6;
30.07.2013 18:30;0.033367662;20;10;12.3;
30.07.2013 18:45;0.005149331;20;10;12.4;
30.07.2013 19:00;0;20;10;12.6;
30.07.2013 19:15;0;20;10;12.6;
30.07.2013 19:30;0;20;10;15.2;
30.07.2013 19:45;0;20;10;17.5;
30.07.2013 20:00;0;20;10;16.8;
30.07.2013 20:15;0;20;10;16.5;
30.07.2013 20:30;0;20;10;16.4;
30.07.2013 20:45;0;20;10;16.5;
30.07.2013 21:00;0;20;10;16.6;
30.07.2013 21:15;0;20;10;16.4;
30.07.2013 21:30;0;20;10;5.7;
30.07.2013 21:45;0;20;10;2.6;
30.07.2013 22:00;0;20;10;2.2;
30.07.2013 22:15;0;20;10;2.2;
30.07.2013 22:30;0;20;10;2;
30.07.2013 22:45;0;20;10;2;
30.07.2013 23:00;0;20;10;1.8;
30.07.2013 23:15;0;20;10;2;
30.07.2013 23:30;0;20;10;2.2;
30.07.2013 23:45;0;20;10;1.9;
31.07.2013 00:00;0;20;10;1.9;
31.07.2013 00:15;0;20;10;2.1;
31.07.2013 00:30;0;20;10;2;
31.07.2013 00:45;0;20;10;2.1;
31.07.2013 01:00;0;20;10;2;
31.07.2013 01:15;0;20;10;2;
31.07.2013 01:30;0;20;10;2;
31.07.2013 01:45;0;20;10;2;
31.07.2013 02:00;0;20;10;2.1;
31.07.2013 02:15;0;20;10;1.9;
31.07.2013 02:30;0;20;10;1.9;
31.07.2013 02:45;0;20;10;2.1;
31.07.2013 03:00;0;20;10;1.9;
31.07.2013 03:15;0;20;10;2;
31.07.2013 03:30;0;20;10;2;
31.07.2013 03:45;0;20;10;2;
31.07.2013 04:00;0;20;10;1.9;
31.07.2013 04:15;0;20;10;2.7;
31.07.2013 04:30;0;20;10;3.4;
31.07.2013 04:45;0.033367662;20;10;3.7;
31.07.2013 05:00;0.048609681;20;10;3.4;
31.07.2013 05:15;0.050051493;20;10;3.3;
31.07.2013 05:30;0.088980433;20;10;3.4;
31.07.2013 05:45;0.1246138;20;10;3.6;
31.07.2013 06:00;0.147064882;20;10;3.4;
31.07.2013 06:15;0.270030896;20;10;3.4;
31.07.2013 06:30;0.385581874;20;10;9.3;
31.07.2013 06:45;0.215859938;20;10;5.2;
31.07.2013 07:00;0.273532441;20;10;16.2;
31.07.2013 07:15;0.230484037;20;10;16.5;
31.07.2013 07:30;0.216889804;20;10;16.5;
31.07.2013 07:45;0.247991761;20;10;16.6;
31.07.2013 08:00;0.360453141;20;10;16.4;
31.07.2013 08:15;0.527085479;20;10;16.6;
31.07.2013 08:30;0.262203913;20;10;16.5;
31.07.2013 08:45;0.685066941;20;10;16.3;
31.07.2013 09:00;0.351802266;20;10;16.8;
31.07.2013 09:15;0.946652935;20;10;16.6;
31.07.2013 09:30;0.246343975;20;10;22;
31.07.2013 09:45;0.347270855;20;10;22;
31.07.2013 10:00;0.943357364;20;10;21.9;
31.07.2013 10:15;0.947682801;20;10;21.8;
31.07.2013 10:30;0.373841401;20;10;22.9;
31.07.2013 10:45;0.944593203;20;10;22.9;
31.07.2013 11:00;0.941091658;20;10;22.6;
31.07.2013 11:15;0.366838311;20;10;22.6;
31.07.2013 11:30;0.423069001;20;10;22.8;
31.07.2013 11:45;0.935118435;20;10;22.6;
31.07.2013 12:00;0.42492276;20;10;23.2;
31.07.2013 12:15;0.224716787;20;10;22.8;
31.07.2013 12:30;0.318022657;20;10;22.6;
31.07.2013 12:45;0.397940268;20;10;22.6;
31.07.2013 13:00;0.357569516;20;10;22.7;
31.07.2013 13:15;0.294747683;20;10;22.7;
31.07.2013 13:30;0.26199794;20;10;22.3;
31.07.2013 13:45;0.370545829;20;10;22.2;
31.07.2013 14:00;0.678681771;20;10;22.4;
31.07.2013 14:15;0.266323378;20;10;22.4;
31.07.2013 14:30;0.860968074;20;10;22;
31.07.2013 14:45;0.26838311;20;10;21.7;
31.07.2013 15:00;0.279505664;20;10;21.8;
31.07.2013 15:15;0.651905252;20;10;21.8;
31.07.2013 15:30;0.573429454;20;10;21.5;
31.07.2013 15:45;0.492070031;20;10;21.4;
31.07.2013 16:00;0.434809475;20;10;20.2;
31.07.2013 16:15;0.438105046;20;10;20.9;
31.07.2013 16:30;0.382904222;20;10;20.8;
31.07.2013 16:45;0.278269825;20;10;20.6;
31.07.2013 17:00;0.150360453;20;10;12.8;
31.07.2013 17:15;0.075592173;20;10;12.7;
31.07.2013 17:30;0.066941298;20;10;13.3;
31.07.2013 17:45;0.059320288;20;10;13.6;
31.07.2013 18:00;0.027600412;20;10;13.5;
31.07.2013 18:15;0.018331617;20;10;13.1;
31.07.2013 18:30;0.011534501;20;10;13.2;
31.07.2013 18:45;0.003707518;20;10;13.2;
31.07.2013 19:00;0;20;10;13.5;
31.07.2013 19:15;0;20;10;13.4;
31.07.2013 19:30;0;20;10;16.4;
31.07.2013 19:45;0;20;10;18.4;
31.07.2013 20:00;0;20;10;17.7;
31.07.2013 20:15;0;20;10;17.4;
31.07.2013 20:30;0;20;10;17.4;
31.07.2013 20:45;0;20;10;17.4;
31.07.2013 21:00;0;20;10;17.4;
31.07.2013 21:15;0;20;10;17.4;
31.07.2013 21:30;0;20;10;7;
31.07.2013 21:45;0;20;10;3.5;
31.07.2013 22:00;0;20;10;3;
31.07.2013 22:15;0;20;10;3;
31.07.2013 22:30;0;20;10;2.9;
31.07.2013 22:45;0;20;10;3;
31.07.2013 23:00;0;20;10;2.7;
31.07.2013 23:15;0;20;10;2.9;
31.07.2013 23:30;0;20;10;2.7;
31.07.2013 23:45;0;20;10;2.6;
01.08.2013 00:00;0;20;10;2.7;
01.08.2013 00:15;0;20;10;2.6;
01.08.2013 00:30;0;20;10;2.6;
01.08.2013 00:45;0;20;10;2.9;
01.08.2013 01:00;0;20;10;2.8;
01.08.2013 01:15;0;20;10;2.6;
01.08.2013 01:30;0;20;10;2.6;
01.08.2013 01:45;0;20;10;2.7;
01.08.2013 02:00;0;20;10;2.7;
01.08.2013 02:15;0;20;10;2.7;
01.08.2013 02:30;0;20;10;2.6;
01.08.2013 02:45;0;20;10;2.8;
01.08.2013 03:00;0;20;10;2.7;
01.08.2013 03:15;0;20;10;2.6;
01.08.2013 03:30;0;20;10;2.7;
01.08.2013 03:45;0;20;10;2.7;
01.08.2013 04:00;0;20;10;2.6;
01.08.2013 04:15;0;20;10;3.3;
01.08.2013 04:30;0.001441813;20;10;4.1;
01.08.2013 04:45;0.008444902;20;10;4;
01.08.2013 05:00;0.024510814;20;10;3.8;
01.08.2013 05:15;0.044284243;20;10;3.8;
01.08.2013 05:30;0.073532441;20;10;3.9;
01.08.2013 05:45;0.117610711;20;10;4.9;
01.08.2013 06:00;0.170545829;20;10;5.4;
01.08.2013 06:15;0.219773429;20;10;10;
01.08.2013 06:30;0.277445932;20;10;13.8;
01.08.2013 06:45;0.362718847;20;10;19.4;
01.08.2013 07:00;0.41915551;20;10;17.7;
01.08.2013 07:15;0.470648816;20;10;14.1;
01.08.2013 07:30;0.520288363;20;10;15.4;
01.08.2013 07:45;0.56869207;20;10;15;
01.08.2013 08:00;0.610092688;20;10;15.2;
01.08.2013 08:15;0.652935118;20;10;17.4;
01.08.2013 08:30;0.691658084;20;10;13;
01.08.2013 08:45;0.726673532;20;10;17.6;
01.08.2013 09:00;0.759217302;20;10;18.2;
01.08.2013 09:15;0.786199794;20;10;18.5;
01.08.2013 09:30;0.814830072;20;10;23.8;
01.08.2013 09:45;0.831101957;20;10;23.8;
01.08.2013 10:00;0.857054583;20;10;31;
01.08.2013 10:15;0.867559217;20;10;29.4;
01.08.2013 10:30;0.876416066;20;10;29;
01.08.2013 10:45;0.889804325;20;10;25.3;
01.08.2013 11:00;0.898043254;20;10;25.2;
01.08.2013 11:15;0.902368692;20;10;24.8;
01.08.2013 11:30;0.902162719;20;10;25;
01.08.2013 11:45;0.90545829;20;10;27.8;
01.08.2013 12:00;0.896189495;20;10;21.5;
01.08.2013 12:15;0.885066941;20;10;21.7;
01.08.2013 12:30;0.875798146;20;10;21.7;
01.08.2013 12:45;0.864675592;20;10;21.6;
01.08.2013 13:00;0.83707518;20;10;21.7;
01.08.2013 13:15;0.812976313;20;10;22;
01.08.2013 13:30;0.789701339;20;10;22.1;
01.08.2013 13:45;0.763130793;20;10;21.9;
01.08.2013 14:00;0.733058702;20;10;21.6;
01.08.2013 14:15;0.710607621;20;10;21.7;
01.08.2013 14:30;0.670236869;20;10;21.8;
01.08.2013 14:45;0.634397528;20;10;21.8;
01.08.2013 15:00;0.595056643;20;10;21.6;
01.08.2013 15:15;0.546446962;20;10;21.6;
01.08.2013 15:30;0.496807415;20;10;21.7;
01.08.2013 15:45;0.452523172;20;10;21.7;
01.08.2013 16:00;0.403501545;20;10;20.6;
01.08.2013 16:15;0.349948507;20;10;20.6;
01.08.2013 16:30;0.298455201;20;10;20.6;
01.08.2013 16:45;0.245108136;20;10;19.9;
01.08.2013 17:00;0.195262616;20;10;12.9;
01.08.2013 17:15;0.143357364;20;10;12.7;
01.08.2013 17:30;0.084243048;20;10;13.1;
01.08.2013 17:45;0.037899073;20;10;13.3;
01.08.2013 18:00;0.021627188;20;10;13.4;
01.08.2013 18:15;0.016065911;20;10;12.9;
01.08.2013 18:30;0.010298661;20;10;13;
01.08.2013 18:45;0.003501545;20;10;13;
01.08.2013 19:00;0;20;10;13.2;
01.08.2013 19:15;0;20;10;13.3;
01.08.2013 19:30;0;20;10;16.2;
01.08.2013 19:45;0;20;10;18.1;
01.08.2013 20:00;0;20;10;17.5;
01.08.2013 20:15;0;20;10;17.1;
01.08.2013 20:30;0;20;10;17.2;
01.08.2013 20:45;0;20;10;17.1;
01.08.2013 21:00;0;20;10;17.2;
01.08.2013 21:15;0;20;10;17.2;
01.08.2013 21:30;0;20;10;14;
01.08.2013 21:45;0;20;10;12.6;
01.08.2013 22:00;0;20;10;11.8;
01.08.2013 22:15;0;20;10;11.7;
01.08.2013 22:30;0;20;10;11.6;
01.08.2013 22:45;0;20;10;11.8;
01.08.2013 23:00;0;20;10;11.8;
01.08.2013 23:15;0;20;10;11.5;
01.08.2013 23:30;0;20;10;11.6;
01.08.2013 23:45;0;20;10;11.8;
02.08.2013 00:00;0;20;10;11.8;
02.08.2013 00:15;0;20;10;13.4;
02.08.2013 00:30;0;20;10;15.6;
02.08.2013 00:45;0;20;10;11.7;
02.08.2013 01:00;0;20;10;11.8;
02.08.2013 01:15;0;20;10;11.7;
02.08.2013 01:30;0;20;10;11.8;
02.08.2013 01:45;0;20;10;11.8;
02.08.2013 02:00;0;20;10;11.7;
02.08.2013 02:15;0;20;10;11.7;
02.08.2013 02:30;0;20;10;11.8;
02.08.2013 02:45;0;20;10;11.8;
02.08.2013 03:00;0;20;10;11.7;
02.08.2013 03:15;0;20;10;53.5;
02.08.2013 03:30;0;20;10;68.8;
02.08.2013 03:45;0;20;10;68.9;
02.08.2013 04:00;0;20;10;69;
02.08.2013 04:15;0;20;10;69.6;
02.08.2013 04:30;0.001441813;20;10;70.5;
02.08.2013 04:45;0.009268795;20;10;70.6;
02.08.2013 05:00;0.023480947;20;10;70.2;
02.08.2013 05:15;0.041812564;20;10;70.2;
02.08.2013 05:30;0.068589083;20;10;70.2;
02.08.2013 05:45;0.111637487;20;10;72.7;
02.08.2013 06:00;0.164572606;20;10;66.3;
02.08.2013 06:15;0.214418126;20;10;71.7;
02.08.2013 06:30;0.272296601;20;10;74.7;
02.08.2013 06:45;0.359011329;20;10;77.8;
02.08.2013 07:00;0.415242019;20;10;81;
02.08.2013 07:15;0.46900103;20;10;85.1;
02.08.2013 07:30;0.520082389;20;10;67.4;
02.08.2013 07:45;0.568898043;20;10;50.3;
02.08.2013 08:00;0.612358393;20;10;21.1;
02.08.2013 08:15;0.648403708;20;10;17.6;
02.08.2013 08:30;0.682595263;20;10;17.6;
02.08.2013 08:45;0.714109166;20;10;17.4;
02.08.2013 09:00;0.745623069;20;10;17.6;
02.08.2013 09:15;0.775901133;20;10;17.1;
02.08.2013 09:30;0.802471679;20;10;22.2;
02.08.2013 09:45;0.820391349;20;10;22.2;
02.08.2013 10:00;0.840988671;20;10;22.3;
02.08.2013 10:15;0.853759011;20;10;22.6;
02.08.2013 10:30;0.867971164;20;10;22.6;
02.08.2013 10:45;0.872296601;20;10;22.3;
02.08.2013 11:00;0.883213182;20;10;22.2;
02.08.2013 11:15;0.882595263;20;10;22.6;
02.08.2013 11:30;0.878063852;20;10;22.5;
02.08.2013 11:45;0.878269825;20;10;26.7;
02.08.2013 12:00;0.876622039;20;10;31.2;
02.08.2013 12:15;0.864263646;20;10;31.2;
02.08.2013 12:30;0.849021627;20;10;31.3;
02.08.2013 12:45;0.831101957;20;10;31.3;
02.08.2013 13:00;0.807621009;20;10;31.2;
02.08.2013 13:15;0.791143151;20;10;31.2;
02.08.2013 13:30;0.766014418;20;10;31.4;
02.08.2013 13:45;0.742739444;20;10;31.3;
02.08.2013 14:00;0.710607621;20;10;31.4;
02.08.2013 14:15;0.678269825;20;10;31.3;
02.08.2013 14:30;0.645932029;20;10;31.6;
02.08.2013 14:45;0.607826982;20;10;32;
02.08.2013 15:00;0.567044284;20;10;31.4;
02.08.2013 15:15;0.507518023;20;10;33.3;
02.08.2013 15:30;0.472914521;20;10;28.6;
02.08.2013 15:45;0.422451081;20;10;24.5;
02.08.2013 16:00;0.374871267;20;10;23.4;
02.08.2013 16:15;0.31946447;20;10;23.4;
02.08.2013 16:30;0.254376931;20;10;23.6;
02.08.2013 16:45;0.208032956;20;10;20.7;
02.08.2013 17:00;0.135324408;20;10;15.8;
02.08.2013 17:15;0.068177137;20;10;15.2;
02.08.2013 17:30;0.040988671;20;10;15.8;
02.08.2013 17:45;0.036457261;20;10;15.9;
02.08.2013 18:00;0.024510814;20;10;15.9;
02.08.2013 18:15;0.012358393;20;10;15.8;
02.08.2013 18:30;0.019979403;20;10;15.6;
02.08.2013 18:45;0.005355304;20;10;15.9;
02.08.2013 19:00;0;20;10;17;
02.08.2013 19:15;0;20;10;16.7;
02.08.2013 19:30;0;20;10;19.1;
02.08.2013 19:45;0;20;10;21.5;
02.08.2013 20:00;0;20;10;20.9;
02.08.2013 20:15;0;20;10;20.5;
02.08.2013 20:30;0;20;10;20.3;
02.08.2013 20:45;0;20;10;20.6;
02.08.2013 21:00;0;20;10;20.2;
02.08.2013 21:15;0;20;10;20.4;
02.08.2013 21:30;0;20;10;8.2;
02.08.2013 21:45;0;20;10;6.2;
02.08.2013 22:00;0;20;10;5.5;
02.08.2013 22:15;0;20;10;5.1;
02.08.2013 22:30;0;20;10;5.6;
02.08.2013 22:45;0;20;10;5.4;
02.08.2013 23:00;0;20;10;5.6;
02.08.2013 23:15;0;20;10;5.8;
02.08.2013 23:30;0;20;10;5.7;
02.08.2013 23:45;0;20;10;5.6;
03.08.2013 00:00;0;20;10;5.4;
03.08.2013 00:15;0;20;10;5.3;
03.08.2013 00:30;0;20;10;5.5;
03.08.2013 00:45;0;20;10;5;
03.08.2013 01:00;0;20;10;5.4;
03.08.2013 01:15;0;20;10;4.9;
03.08.2013 01:30;0;20;10;5.1;
03.08.2013 01:45;0;20;10;5.3;
03.08.2013 02:00;0;20;10;4.5;
03.08.2013 02:15;0;20;10;5.3;
03.08.2013 02:30;0;20;10;5.4;
03.08.2013 02:45;0;20;10;5;
03.08.2013 03:00;0;20;10;5.5;
03.08.2013 03:15;0;20;10;4.9;
03.08.2013 03:30;0;20;10;5.3;
03.08.2013 03:45;0;20;10;4.6;
03.08.2013 04:00;0;20;10;5.4;
03.08.2013 04:15;0;20;10;5.9;
03.08.2013 04:30;0;20;10;6.6;
03.08.2013 04:45;0.004119464;20;10;6.6;
03.08.2013 05:00;0.011328527;20;10;5.5;
03.08.2013 05:15;0.044902163;20;10;5.3;
03.08.2013 05:30;0.044902163;20;10;5.3;
03.08.2013 05:45;0.08753862;20;10;5.3;
03.08.2013 06:00;0.057466529;20;10;5;
03.08.2013 06:15;0.155715757;20;10;5.2;
03.08.2013 06:30;0.123789907;20;10;11.4;
03.08.2013 06:45;0.223892894;20;10;12.6;
03.08.2013 07:00;0.495777549;20;10;20.9;
03.08.2013 07:15;0.118434604;20;10;24;
03.08.2013 07:30;0.102780639;20;10;25.8;
03.08.2013 07:45;0.574253347;20;10;26.2;
03.08.2013 08:00;0.69392379;20;10;25.1;
03.08.2013 08:15;0.153656025;20;10;26;
03.08.2013 08:30;0.476622039;20;10;25.2;
03.08.2013 08:45;0.06900103;20;10;23.7;
03.08.2013 09:00;0.281977343;20;10;24.6;
03.08.2013 09:15;0.368898043;20;10;24.9;
03.08.2013 09:30;0.592790937;20;10;28.9;
03.08.2013 09:45;0.903810505;20;10;30.4;
03.08.2013 10:00;0.872708548;20;10;29.9;
03.08.2013 10:15;0.604119464;20;10;29.1;
03.08.2013 10:30;0.891658084;20;10;30.4;
03.08.2013 10:45;0.898455201;20;10;30.3;
03.08.2013 11:00;0.896601442;20;10;29.2;
03.08.2013 11:15;0.872914521;20;10;29;
03.08.2013 11:30;0.227188465;20;10;29.1;
03.08.2013 11:45;0.907312049;20;10;29.4;
03.08.2013 12:00;0.945005149;20;10;28.3;
03.08.2013 12:15;0.915550978;20;10;28.9;
03.08.2013 12:30;0.094335736;20;10;29.2;
03.08.2013 12:45;0.340679712;20;10;29.3;
03.08.2013 13:00;0.314521112;20;10;29.3;
03.08.2013 13:15;0.889598352;20;10;29.4;
03.08.2013 13:30;0.547270855;20;10;28.1;
03.08.2013 13:45;0.214418126;20;10;28.5;
03.08.2013 14:00;0.270030896;20;10;29.3;
03.08.2013 14:15;0.71822863;20;10;29.3;
03.08.2013 14:30;0.196498455;20;10;29.4;
03.08.2013 14:45;0.323377961;20;10;28.5;
03.08.2013 15:00;0.096395469;20;10;28.6;
03.08.2013 15:15;0.418949537;20;10;28.9;
03.08.2013 15:30;0.591761071;20;10;28.8;
03.08.2013 15:45;0.468177137;20;10;28.3;
03.08.2013 16:00;0.5246138;20;10;27.2;
03.08.2013 16:15;0.161277034;20;10;27.5;
03.08.2013 16:30;0.323377961;20;10;26.8;
03.08.2013 16:45;0.148712667;20;10;25.6;
03.08.2013 17:00;0.192378991;20;10;15.8;
03.08.2013 17:15;0.098043254;20;10;14;
03.08.2013 17:30;0.064263646;20;10;13.9;
03.08.2013 17:45;0.027806385;20;10;14.1;
03.08.2013 18:00;0.054376931;20;10;13.9;
03.08.2013 18:15;0.026982492;20;10;13.8;
03.08.2013 18:30;0.013800206;20;10;13.7;
03.08.2013 18:45;0.004737384;20;10;14.2;
03.08.2013 19:00;0;20;10;15.1;
03.08.2013 19:15;0;20;10;14.8;
03.08.2013 19:30;0;20;10;17.7;
03.08.2013 19:45;0;20;10;19.8;
03.08.2013 20:00;0;20;10;19.3;
03.08.2013 20:15;0;20;10;18.9;
03.08.2013 20:30;0;20;10;19;
03.08.2013 20:45;0;20;10;19;
03.08.2013 21:00;0;20;10;19;
03.08.2013 21:15;0;20;10;19;
03.08.2013 21:30;0;20;10;8.2;
03.08.2013 21:45;0;20;10;5;
03.08.2013 22:00;0;20;10;4.6;
03.08.2013 22:15;0;20;10;4.2;
03.08.2013 22:30;0;20;10;4.2;
03.08.2013 22:45;0;20;10;4.4;
03.08.2013 23:00;0;20;10;4.2;
03.08.2013 23:15;0;20;10;4.2;
03.08.2013 23:30;0;20;10;4.2;
03.08.2013 23:45;0;20;10;4.2;
04.08.2013 00:00;0;20;10;4.4;
04.08.2013 00:15;0;20;10;4.2;
04.08.2013 00:30;0;20;10;4.1;
04.08.2013 00:45;0;20;10;4.2;
04.08.2013 01:00;0;20;10;4.3;
04.08.2013 01:15;0;20;10;4.3;
04.08.2013 01:30;0;20;10;4.1;
04.08.2013 01:45;0;20;10;4.2;
04.08.2013 02:00;0;20;10;4.2;
04.08.2013 02:15;0;20;10;4.3;
04.08.2013 02:30;0;20;10;4.2;
04.08.2013 02:45;0;20;10;4.2;
04.08.2013 03:00;0;20;10;4.1;
04.08.2013 03:15;0;20;10;4.2;
04.08.2013 03:30;0;20;10;4.2;
04.08.2013 03:45;0;20;10;4.2;
04.08.2013 04:00;0;20;10;4.2;
04.08.2013 04:15;0;20;10;4.6;
04.08.2013 04:30;0.008238929;20;10;5.8;
04.08.2013 04:45;0.008238929;20;10;5.8;
04.08.2013 05:00;0.028424305;20;10;4.6;
04.08.2013 05:15;0.078681771;20;10;4.1;
04.08.2013 05:30;0.061380021;20;10;4.3;
04.08.2013 05:45;0.052317199;20;10;4.4;
04.08.2013 06:00;0.060762101;20;10;4.2;
04.08.2013 06:15;0.15715757;20;10;4.5;
04.08.2013 06:30;0.135530381;20;10;10.2;
04.08.2013 06:45;0.067559217;20;10;5;
04.08.2013 07:00;0.197528321;20;10;17.4;
04.08.2013 07:15;0.115345005;20;10;18.5;
04.08.2013 07:30;0.252317199;20;10;18.6;
04.08.2013 07:45;0.373635427;20;10;23.4;
04.08.2013 08:00;0.203707518;20;10;33.8;
04.08.2013 08:15;0.267559217;20;10;38;
04.08.2013 08:30;0.290010299;20;10;36.6;
04.08.2013 08:45;0.534500515;20;10;35.9;
04.08.2013 09:00;0.286508754;20;10;36.5;
04.08.2013 09:15;0.228424305;20;10;36.4;
04.08.2013 09:30;0.186405767;20;10;41.3;
04.08.2013 09:45;0.135942327;20;10;41;
04.08.2013 10:00;0.148712667;20;10;40.8;
04.08.2013 10:15;0.025128733;20;10;40.9;
04.08.2013 10:30;0.028012358;20;10;41.1;
04.08.2013 10:45;0.109165808;20;10;41.6;
04.08.2013 11:00;0.252523172;20;10;41.1;
04.08.2013 11:15;0.57445932;20;10;40.6;
04.08.2013 11:30;0.943975283;20;10;40.4;
04.08.2013 11:45;0.949124614;20;10;40.2;
04.08.2013 12:00;0.53738414;20;10;39.8;
04.08.2013 12:15;0.452317199;20;10;39.6;
04.08.2013 12:30;0.944799176;20;10;40;
04.08.2013 12:45;0.505252317;20;10;40.2;
04.08.2013 13:00;0.877445932;20;10;39.9;
04.08.2013 13:15;0.948300721;20;10;40.6;
04.08.2013 13:30;0.816477858;20;10;39.4;
04.08.2013 13:45;0.814006179;20;10;39.7;
04.08.2013 14:00;0.77507724;20;10;39.9;
04.08.2013 14:15;0.786405767;20;10;39.6;
04.08.2013 14:30;0.353656025;20;10;32.6;
04.08.2013 14:45;0.204119464;20;10;29.7;
04.08.2013 15:00;0.245314109;20;10;30.1;
04.08.2013 15:15;0.670854789;20;10;29.8;
04.08.2013 15:30;0.53038105;20;10;30.1;
04.08.2013 15:45;0.445726056;20;10;29.8;
04.08.2013 16:00;0.396292482;20;10;28.6;
04.08.2013 16:15;0.337796087;20;10;29;
04.08.2013 16:30;0.292276004;20;10;28.5;
04.08.2013 16:45;0.240164779;20;10;27;
04.08.2013 17:00;0.192584964;20;10;19;
04.08.2013 17:15;0.132646756;20;10;18.4;
04.08.2013 17:30;0.077033986;20;10;16.6;
04.08.2013 17:45;0.035839341;20;10;13.5;
04.08.2013 18:00;0.023892894;20;10;13.4;
04.08.2013 18:15;0.015859938;20;10;13.1;
04.08.2013 18:30;0.007621009;20;10;13.2;
04.08.2013 18:45;0.000823893;20;10;13.2;
04.08.2013 19:00;0;20;10;14.3;
04.08.2013 19:15;0;20;10;14.5;
04.08.2013 19:30;0;20;10;17.4;
04.08.2013 19:45;0;20;10;19.4;
04.08.2013 20:00;0;20;10;18.7;
04.08.2013 20:15;0;20;10;18.4;
04.08.2013 20:30;0;20;10;18.4;
04.08.2013 20:45;0;20;10;18.5;
04.08.2013 21:00;0;20;10;18.4;
04.08.2013 21:15;0;20;10;18.4;
04.08.2013 21:30;0;20;10;7.6;
04.08.2013 21:45;0;20;10;4.5;
04.08.2013 22:00;0;20;10;3.8;
04.08.2013 22:15;0;20;10;3.9;
04.08.2013 22:30;0;20;10;3.9;
04.08.2013 22:45;0;20;10;3.8;
04.08.2013 23:00;0;20;10;3.7;
04.08.2013 23:15;0;20;10;3.8;
04.08.2013 23:30;0;20;10;3.8;
04.08.2013 23:45;0;20;10;3.8;
05.08.2013 00:00;0;20;10;3.7;
05.08.2013 00:15;0;20;10;3.8;
05.08.2013 00:30;0;20;10;4.1;
05.08.2013 00:45;0;20;10;3.8;
05.08.2013 01:00;0;20;10;3.8;
05.08.2013 01:15;0;20;10;3.8;
05.08.2013 01:30;0;20;10;3.8;
05.08.2013 01:45;0;20;10;3.8;
05.08.2013 02:00;0;20;10;3.8;
05.08.2013 02:15;0;20;10;3.8;
05.08.2013 02:30;0;20;10;3.7;
05.08.2013 02:45;0;20;10;3.8;
05.08.2013 03:00;0;20;10;3.8;
05.08.2013 03:15;0;20;10;3.8;
05.08.2013 03:30;0;20;10;3.7;
05.08.2013 03:45;0;20;10;3.8;
05.08.2013 04:00;0;20;10;3.8;
05.08.2013 04:15;0;20;10;4.4;
05.08.2013 04:30;0.00700309;20;10;5.2;
05.08.2013 04:45;0.015653965;20;10;5.4;
05.08.2013 05:00;0.029042225;20;10;4.2;
05.08.2013 05:15;0.048815654;20;10;3.9;
05.08.2013 05:30;0.072914521;20;10;4.1;
05.08.2013 05:45;0.072090628;20;10;53.4;
05.08.2013 06:00;0.16292482;20;10;61;
05.08.2013 06:15;0.215447992;20;10;61.1;
05.08.2013 06:30;0.268589083;20;10;67.4;
05.08.2013 06:45;0.341915551;20;10;62.1;
05.08.2013 07:00;0.392378991;20;10;73.8;
05.08.2013 07:15;0.442636457;20;10;73.9;
05.08.2013 07:30;0.492276004;20;10;41.9;
05.08.2013 07:45;0.540473738;20;10;17.8;
05.08.2013 08:00;0.588465499;20;10;18.5;
05.08.2013 08:15;0.626158599;20;10;18.4;
05.08.2013 08:30;0.658084449;20;10;18.4;
05.08.2013 08:45;0.695983522;20;10;18.6;
05.08.2013 09:00;0.727703399;20;10;18.7;
05.08.2013 09:15;0.759423275;20;10;18.9;
05.08.2013 09:30;0.786817714;20;10;23.5;
05.08.2013 09:45;0.807826982;20;10;23.4;
05.08.2013 10:00;0.832337796;20;10;23.5;
05.08.2013 10:15;0.851699279;20;10;23.3;
05.08.2013 10:30;0.858084449;20;10;23.1;
05.08.2013 10:45;0.864881565;20;10;23.2;
05.08.2013 11:00;0.87415036;20;10;23.4;
05.08.2013 11:15;0.878681771;20;10;23.3;
05.08.2013 11:30;0.876622039;20;10;23;
05.08.2013 11:45;0.879505664;20;10;23.2;
05.08.2013 12:00;0.873738414;20;10;23.3;
05.08.2013 12:15;0.86261586;20;10;23.4;
