Timestamp;PV usage [0:1];buy_el[ecent/kWh];sell_el[ecent/kWh];Lastgang_[W];Leistungspreis [€/kW];Gebäude
26.01.2013 17:30;0;28;10;94;;
26.01.2013 17:45;0;28;10;82;;
26.01.2013 18:00;0;28;10;86;;
26.01.2013 18:15;0;28;10;80;;
26.01.2013 18:30;0;28;10;96;;
26.01.2013 18:45;0;28;10;96;;
26.01.2013 19:00;0;28;10;102;;
26.01.2013 19:15;0;28;10;96;;
26.01.2013 19:30;0;28;10;82;;
26.01.2013 19:45;0;28;10;84;;
26.01.2013 20:00;0;28;10;80;;
26.01.2013 20:15;0;28;10;80;;
26.01.2013 20:30;0;28;10;80;;
26.01.2013 20:45;0;28;10;80;;
26.01.2013 21:00;0;28;10;78;;
26.01.2013 21:15;0;28;10;78;;
26.01.2013 21:30;0;28;10;78;;
26.01.2013 21:45;0;28;10;78;;
26.01.2013 22:00;0;28;10;76;;
26.01.2013 22:15;0;28;10;76;;
26.01.2013 22:30;0;28;10;80;;
26.01.2013 22:45;0;28;10;78;;
26.01.2013 23:00;0;28;10;80;;
26.01.2013 23:15;0;28;10;80;;
26.01.2013 23:30;0;28;10;82;;
26.01.2013 23:45;0;28;10;80;;
27.01.2013 00:00;0;28;10;78;;
27.01.2013 00:15;0;28;10;80;;
27.01.2013 00:30;0;28;10;80;;
27.01.2013 00:45;0;28;10;82;;
27.01.2013 01:00;0;28;10;78;;
27.01.2013 01:15;0;28;10;78;;
27.01.2013 01:30;0;28;10;80;;
27.01.2013 01:45;0;28;10;78;;
27.01.2013 02:00;0;28;10;82;;
27.01.2013 02:15;0;28;10;78;;
27.01.2013 02:30;0;28;10;80;;
27.01.2013 02:45;0;28;10;78;;
27.01.2013 03:00;0;28;10;78;;
27.01.2013 03:15;0;28;10;80;;
27.01.2013 03:30;0;28;10;80;;
27.01.2013 03:45;0;28;10;80;;
27.01.2013 04:00;0;28;10;78;;
27.01.2013 04:15;0;28;10;82;;
27.01.2013 04:30;0;28;10;82;;
27.01.2013 04:45;0;28;10;84;;
27.01.2013 05:00;0;28;10;84;;
27.01.2013 05:15;0;28;10;78;;
27.01.2013 05:30;0;28;10;80;;
27.01.2013 05:45;0;28;10;82;;
27.01.2013 06:00;0;28;10;80;;
27.01.2013 06:15;0;28;10;80;;
27.01.2013 06:30;0;28;10;84;;
27.01.2013 06:45;0;28;10;86;;
27.01.2013 07:00;0;28;10;88;;
27.01.2013 07:15;0;28;10;92;;
27.01.2013 07:30;0;28;10;96;;
27.01.2013 07:45;0;28;10;98;;
27.01.2013 08:00;0.00700309;28;10;106;;
27.01.2013 08:15;0.042636457;28;10;114;;
27.01.2013 08:30;0.048197734;28;10;114;;
27.01.2013 08:45;0.08177137;28;10;118;;
27.01.2013 09:00;0.114727085;28;10;104;;
27.01.2013 09:15;0.168486097;28;10;108;;
27.01.2013 09:30;0.122348095;28;10;122;;
27.01.2013 09:45;0.115139032;28;10;142;;
27.01.2013 10:00;0.135324408;28;10;144;;
27.01.2013 10:15;0.177548919;28;10;142;;
27.01.2013 10:30;0.214418126;28;10;136;;
27.01.2013 10:45;0.355097837;28;10;102;;
27.01.2013 11:00;0.251081359;28;10;120;;
27.01.2013 11:15;0.365602472;28;10;108;;
27.01.2013 11:30;0.439958805;28;10;112;;
27.01.2013 11:45;0.458908342;28;10;112;;
27.01.2013 12:00;0.230484037;28;10;114;;
27.01.2013 12:15;0.156127703;28;10;112;;
27.01.2013 12:30;0.180638517;28;10;118;;
27.01.2013 12:45;0.1246138;28;10;108;;
27.01.2013 13:00;0.088774459;28;10;108;;
27.01.2013 13:15;0.102574665;28;10;102;;
27.01.2013 13:30;0.084243048;28;10;106;;
27.01.2013 13:45;0.080947477;28;10;108;;
27.01.2013 14:00;0.087744593;28;10;102;;
27.01.2013 14:15;0.06900103;28;10;102;;
27.01.2013 14:30;0.042430484;28;10;104;;
27.01.2013 14:45;0.036251287;28;10;104;;
27.01.2013 15:00;0.019567456;28;10;102;;
27.01.2013 15:15;0.017713697;28;10;102;;
27.01.2013 15:30;0.008444902;28;10;102;;
27.01.2013 15:45;0.002265705;28;10;104;;
27.01.2013 16:00;0;28;10;108;;
27.01.2013 16:15;0;28;10;108;;
27.01.2013 16:30;0;28;10;110;;
27.01.2013 16:45;0;28;10;106;;
27.01.2013 17:00;0;28;10;96;;
27.01.2013 17:15;0;28;10;88;;
27.01.2013 17:30;0;28;10;86;;
27.01.2013 17:45;0;28;10;76;;
27.01.2013 18:00;0;28;10;80;;
27.01.2013 18:15;0;28;10;74;;
27.01.2013 18:30;0;28;10;94;;
27.01.2013 18:45;0;28;10;94;;
27.01.2013 19:00;0;28;10;98;;
27.01.2013 19:15;0;28;10;88;;
27.01.2013 19:30;0;28;10;84;;
27.01.2013 19:45;0;28;10;82;;
27.01.2013 20:00;0;28;10;80;;
27.01.2013 20:15;0;28;10;84;;
27.01.2013 20:30;0;28;10;82;;
27.01.2013 20:45;0;28;10;86;;
27.01.2013 21:00;0;28;10;80;;
27.01.2013 21:15;0;28;10;82;;
27.01.2013 21:30;0;28;10;80;;
27.01.2013 21:45;0;28;10;76;;
27.01.2013 22:00;0;28;10;76;;
27.01.2013 22:15;0;28;10;72;;
27.01.2013 22:30;0;28;10;76;;
27.01.2013 22:45;0;28;10;72;;
27.01.2013 23:00;0;28;10;76;;
27.01.2013 23:15;0;28;10;76;;
27.01.2013 23:30;0;28;10;78;;
27.01.2013 23:45;0;28;10;76;;
28.01.2013 00:00;0;28;10;74;;
28.01.2013 00:15;0;28;10;74;;
28.01.2013 00:30;0;28;10;78;;
28.01.2013 00:45;0;28;10;76;;
28.01.2013 01:00;0;28;10;74;;
28.01.2013 01:15;0;28;10;74;;
28.01.2013 01:30;0;28;10;74;;
28.01.2013 01:45;0;28;10;76;;
28.01.2013 02:00;0;28;10;76;;
28.01.2013 02:15;0;28;10;78;;
28.01.2013 02:30;0;28;10;76;;
28.01.2013 02:45;0;28;10;74;;
28.01.2013 03:00;0;28;10;76;;
28.01.2013 03:15;0;28;10;74;;
28.01.2013 03:30;0;28;10;74;;
28.01.2013 03:45;0;28;10;76;;
28.01.2013 04:00;0;28;10;78;;
28.01.2013 04:15;0;28;10;76;;
28.01.2013 04:30;0;28;10;78;;
28.01.2013 04:45;0;28;10;76;;
28.01.2013 05:00;0;28;10;76;;
28.01.2013 05:15;0;28;10;76;;
28.01.2013 05:30;0;28;10;78;;
28.01.2013 05:45;0;28;10;74;;
28.01.2013 06:00;0;28;10;74;;
28.01.2013 06:15;0;28;10;80;;
28.01.2013 06:30;0;28;10;78;;
28.01.2013 06:45;0;28;10;80;;
28.01.2013 07:00;0;28;10;92;;
28.01.2013 07:15;0;28;10;92;;
28.01.2013 07:30;0.006591143;28;10;98;;
28.01.2013 07:45;0.019979403;28;10;100;;
28.01.2013 08:00;0.038105046;28;10;112;;
28.01.2013 08:15;0.057260556;28;10;118;;
28.01.2013 08:30;0.057878476;28;10;126;;
28.01.2013 08:45;0.089186406;28;10;126;;
28.01.2013 09:00;0.078681771;28;10;148;;
28.01.2013 09:15;0.090628218;28;10;150;;
28.01.2013 09:30;0.197322348;28;10;136;;
28.01.2013 09:45;0.160041195;28;10;124;;
28.01.2013 10:00;0.171575695;28;10;114;;
28.01.2013 10:15;0.182698249;28;10;146;;
28.01.2013 10:30;0.302780639;28;10;144;;
28.01.2013 10:45;0.367044284;28;10;126;;
28.01.2013 11:00;0.42430484;28;10;114;;
28.01.2013 11:15;0.498867147;28;10;120;;
28.01.2013 11:30;0.545623069;28;10;116;;
28.01.2013 11:45;0.554685891;28;10;114;;
28.01.2013 12:00;0.559423275;28;10;104;;
28.01.2013 12:15;0.546652935;28;10;104;;
28.01.2013 12:30;0.216477858;28;10;106;;
28.01.2013 12:45;0.225952626;28;10;98;;
28.01.2013 13:00;0.195468589;28;10;98;;
28.01.2013 13:15;0.165602472;28;10;104;;
28.01.2013 13:30;0.099897013;28;10;106;;
28.01.2013 13:45;0.102368692;28;10;106;;
28.01.2013 14:00;0.101750772;28;10;102;;
28.01.2013 14:15;0.193202884;28;10;106;;
28.01.2013 14:30;0.115345005;28;10;108;;
28.01.2013 14:45;0.022863028;28;10;110;;
28.01.2013 15:00;0;28;10;120;;
28.01.2013 15:15;0;28;10;100;;
28.01.2013 15:30;0.011740474;28;10;102;;
28.01.2013 15:45;0.007415036;28;10;110;;
28.01.2013 16:00;0;28;10;102;;
28.01.2013 16:15;0;28;10;102;;
28.01.2013 16:30;0;28;10;114;;
28.01.2013 16:45;0;28;10;94;;
28.01.2013 17:00;0;28;10;92;;
28.01.2013 17:15;0;28;10;82;;
28.01.2013 17:30;0;28;10;82;;
28.01.2013 17:45;0;28;10;70;;
28.01.2013 18:00;0;28;10;70;;
28.01.2013 18:15;0;28;10;64;;
28.01.2013 18:30;0;28;10;84;;
28.01.2013 18:45;0;28;10;78;;
28.01.2013 19:00;0;28;10;86;;
28.01.2013 19:15;0;28;10;82;;
28.01.2013 19:30;0;28;10;76;;
28.01.2013 19:45;0;28;10;68;;
28.01.2013 20:00;0;28;10;66;;
28.01.2013 20:15;0;28;10;68;;
28.01.2013 20:30;0;28;10;64;;
28.01.2013 20:45;0;28;10;70;;
28.01.2013 21:00;0;28;10;66;;
28.01.2013 21:15;0;28;10;64;;
28.01.2013 21:30;0;28;10;68;;
28.01.2013 21:45;0;28;10;62;;
28.01.2013 22:00;0;28;10;66;;
28.01.2013 22:15;0;28;10;66;;
28.01.2013 22:30;0;28;10;68;;
28.01.2013 22:45;0;28;10;66;;
28.01.2013 23:00;0;28;10;66;;
28.01.2013 23:15;0;28;10;64;;
28.01.2013 23:30;0;28;10;68;;
28.01.2013 23:45;0;28;10;72;;
29.01.2013 00:00;0;28;10;68;;
29.01.2013 00:15;0;28;10;70;;
29.01.2013 00:30;0;28;10;70;;
29.01.2013 00:45;0;28;10;66;;
29.01.2013 01:00;0;28;10;66;;
29.01.2013 01:15;0;28;10;66;;
29.01.2013 01:30;0;28;10;66;;
29.01.2013 01:45;0;28;10;68;;
29.01.2013 02:00;0;28;10;66;;
29.01.2013 02:15;0;28;10;66;;
29.01.2013 02:30;0;28;10;66;;
29.01.2013 02:45;0;28;10;66;;
29.01.2013 03:00;0;28;10;66;;
29.01.2013 03:15;0;28;10;66;;
29.01.2013 03:30;0;28;10;68;;
29.01.2013 03:45;0;28;10;54;;
29.01.2013 04:00;0;28;10;56;;
29.01.2013 04:15;0;28;10;60;;
29.01.2013 04:30;0;28;10;82;;
29.01.2013 04:45;0;28;10;80;;
29.01.2013 05:00;0;28;10;80;;
29.01.2013 05:15;0;28;10;76;;
29.01.2013 05:30;0;28;10;72;;
29.01.2013 05:45;0;28;10;68;;
29.01.2013 06:00;0;28;10;66;;
29.01.2013 06:15;0;28;10;66;;
29.01.2013 06:30;0;28;10;70;;
29.01.2013 06:45;0;28;10;70;;
29.01.2013 07:00;0;28;10;78;;
29.01.2013 07:15;0;28;10;86;;
29.01.2013 07:30;0;28;10;92;;
29.01.2013 07:45;0.001029866;28;10;114;;
29.01.2013 08:00;0.002471679;28;10;112;;
29.01.2013 08:15;0.002059732;28;10;116;;
29.01.2013 08:30;0.018743563;28;10;116;;
29.01.2013 08:45;0.057260556;28;10;128;;
29.01.2013 09:00;0.044284243;28;10;120;;
29.01.2013 09:15;0.064263646;28;10;130;;
29.01.2013 09:30;0.076004119;28;10;128;;
29.01.2013 09:45;0.099485067;28;10;126;;
29.01.2013 10:00;0.156127703;28;10;112;;
29.01.2013 10:15;0.154067971;28;10;110;;
29.01.2013 10:30;0.095159629;28;10;120;;
29.01.2013 10:45;0.10607621;28;10;116;;
29.01.2013 11:00;0.097219361;28;10;110;;
29.01.2013 11:15;0.068177137;28;10;108;;
29.01.2013 11:30;0.109371782;28;10;112;;
29.01.2013 11:45;0.123789907;28;10;110;;
29.01.2013 12:00;0.099897013;28;10;104;;
29.01.2013 12:15;0.090216272;28;10;114;;
29.01.2013 12:30;0.087950566;28;10;138;;
29.01.2013 12:45;0.084654995;28;10;124;;
29.01.2013 13:00;0.073738414;28;10;130;;
29.01.2013 13:15;0.056024717;28;10;134;;
29.01.2013 13:30;0.045520082;28;10;128;;
29.01.2013 13:45;0.041194645;28;10;118;;
29.01.2013 14:00;0.033985582;28;10;104;;
29.01.2013 14:15;0.023480947;28;10;102;;
29.01.2013 14:30;0.03130793;28;10;100;;
29.01.2013 14:45;0.019361483;28;10;110;;
29.01.2013 15:00;0.021009269;28;10;108;;
29.01.2013 15:15;0.010092688;28;10;104;;
29.01.2013 15:30;0.001235839;28;10;104;;
29.01.2013 15:45;0;28;10;104;;
29.01.2013 16:00;0;28;10;108;;
29.01.2013 16:15;0;28;10;106;;
29.01.2013 16:30;0;28;10;98;;
29.01.2013 16:45;0;28;10;98;;
29.01.2013 17:00;0;28;10;90;;
29.01.2013 17:15;0;28;10;82;;
29.01.2013 17:30;0;28;10;80;;
29.01.2013 17:45;0;28;10;66;;
29.01.2013 18:00;0;28;10;70;;
29.01.2013 18:15;0;28;10;64;;
29.01.2013 18:30;0;28;10;84;;
29.01.2013 18:45;0;28;10;78;;
29.01.2013 19:00;0;28;10;84;;
29.01.2013 19:15;0;28;10;78;;
29.01.2013 19:30;0;28;10;74;;
29.01.2013 19:45;0;28;10;66;;
29.01.2013 20:00;0;28;10;66;;
29.01.2013 20:15;0;28;10;64;;
29.01.2013 20:30;0;28;10;68;;
29.01.2013 20:45;0;28;10;64;;
29.01.2013 21:00;0;28;10;64;;
29.01.2013 21:15;0;28;10;66;;
29.01.2013 21:30;0;28;10;64;;
29.01.2013 21:45;0;28;10;62;;
29.01.2013 22:00;0;28;10;62;;
29.01.2013 22:15;0;28;10;66;;
29.01.2013 22:30;0;28;10;66;;
29.01.2013 22:45;0;28;10;64;;
29.01.2013 23:00;0;28;10;64;;
29.01.2013 23:15;0;28;10;64;;
29.01.2013 23:30;0;28;10;64;;
29.01.2013 23:45;0;28;10;66;;
30.01.2013 00:00;0;28;10;64;;
30.01.2013 00:15;0;28;10;66;;
30.01.2013 00:30;0;28;10;66;;
30.01.2013 00:45;0;28;10;66;;
30.01.2013 01:00;0;28;10;64;;
30.01.2013 01:15;0;28;10;64;;
30.01.2013 01:30;0;28;10;64;;
30.01.2013 01:45;0;28;10;60;;
30.01.2013 02:00;0;28;10;66;;
30.01.2013 02:15;0;28;10;62;;
30.01.2013 02:30;0;28;10;64;;
30.01.2013 02:45;0;28;10;62;;
30.01.2013 03:00;0;28;10;62;;
30.01.2013 03:15;0;28;10;64;;
30.01.2013 03:30;0;28;10;66;;
30.01.2013 03:45;0;28;10;60;;
30.01.2013 04:00;0;28;10;64;;
30.01.2013 04:15;0;28;10;66;;
30.01.2013 04:30;0;28;10;64;;
30.01.2013 04:45;0;28;10;68;;
30.01.2013 05:00;0;28;10;64;;
30.01.2013 05:15;0;28;10;70;;
30.01.2013 05:30;0;28;10;62;;
30.01.2013 05:45;0;28;10;64;;
30.01.2013 06:00;0;28;10;68;;
30.01.2013 06:15;0;28;10;64;;
30.01.2013 06:30;0;28;10;66;;
30.01.2013 06:45;0;28;10;72;;
30.01.2013 07:00;0;28;10;76;;
30.01.2013 07:15;0;28;10;78;;
30.01.2013 07:30;0;28;10;80;;
30.01.2013 07:45;0.000411946;28;10;88;;
30.01.2013 08:00;0.003707518;28;10;110;;
30.01.2013 08:15;0.001647786;28;10;122;;
30.01.2013 08:30;0;28;10;130;;
30.01.2013 08:45;0.007621009;28;10;136;;
30.01.2013 09:00;0.017507724;28;10;118;;
30.01.2013 09:15;0.018331617;28;10;124;;
30.01.2013 09:30;0.017095778;28;10;108;;
30.01.2013 09:45;0.038105046;28;10;122;;
30.01.2013 10:00;0.016065911;28;10;142;;
30.01.2013 10:15;0.015859938;28;10;142;;
30.01.2013 10:30;0.021215242;28;10;116;;
30.01.2013 10:45;0.032543769;28;10;98;;
30.01.2013 11:00;0.080329557;28;10;112;;
30.01.2013 11:15;0.233985582;28;10;120;;
30.01.2013 11:30;0.237899073;28;10;122;;
30.01.2013 11:45;0.220391349;28;10;134;;
30.01.2013 12:00;0.109577755;28;10;132;;
30.01.2013 12:15;0.076828012;28;10;118;;
30.01.2013 12:30;0.090628218;28;10;108;;
30.01.2013 12:45;0.064263646;28;10;112;;
30.01.2013 13:00;0.045726056;28;10;102;;
30.01.2013 13:15;0.051905252;28;10;100;;
30.01.2013 13:30;0.041812564;28;10;104;;
30.01.2013 13:45;0.039546859;28;10;114;;
30.01.2013 14:00;0.043048404;28;10;114;;
30.01.2013 14:15;0.036869207;28;10;112;;
30.01.2013 14:30;0.021215242;28;10;112;;
30.01.2013 14:45;0.018125644;28;10;112;;
30.01.2013 15:00;0.009886715;28;10;108;;
30.01.2013 15:15;0.009062822;28;10;102;;
30.01.2013 15:30;0.004325438;28;10;100;;
30.01.2013 15:45;0.001853759;28;10;106;;
30.01.2013 16:00;0;28;10;100;;
30.01.2013 16:15;0;28;10;108;;
30.01.2013 16:30;0;28;10;90;;
30.01.2013 16:45;0;28;10;90;;
30.01.2013 17:00;0;28;10;78;;
30.01.2013 17:15;0;28;10;74;;
30.01.2013 17:30;0;28;10;72;;
30.01.2013 17:45;0;28;10;62;;
30.01.2013 18:00;0;28;10;62;;
30.01.2013 18:15;0;28;10;62;;
30.01.2013 18:30;0;28;10;64;;
30.01.2013 18:45;0;28;10;84;;
30.01.2013 19:00;0;28;10;80;;
30.01.2013 19:15;0;28;10;74;;
30.01.2013 19:30;0;28;10;70;;
30.01.2013 19:45;0;28;10;66;;
30.01.2013 20:00;0;28;10;62;;
30.01.2013 20:15;0;28;10;68;;
30.01.2013 20:30;0;28;10;66;;
30.01.2013 20:45;0;28;10;68;;
30.01.2013 21:00;0;28;10;62;;
30.01.2013 21:15;0;28;10;64;;
30.01.2013 21:30;0;28;10;66;;
30.01.2013 21:45;0;28;10;58;;
30.01.2013 22:00;0;28;10;56;;
30.01.2013 22:15;0;28;10;58;;
30.01.2013 22:30;0;28;10;60;;
30.01.2013 22:45;0;28;10;64;;
30.01.2013 23:00;0;28;10;66;;
30.01.2013 23:15;0;28;10;64;;
30.01.2013 23:30;0;28;10;62;;
30.01.2013 23:45;0;28;10;64;;
31.01.2013 00:00;0;28;10;64;;
31.01.2013 00:15;0;28;10;60;;
31.01.2013 00:30;0;28;10;62;;
31.01.2013 00:45;0;28;10;60;;
31.01.2013 01:00;0;28;10;60;;
31.01.2013 01:15;0;28;10;60;;
31.01.2013 01:30;0;28;10;58;;
31.01.2013 01:45;0;28;10;60;;
31.01.2013 02:00;0;28;10;58;;
31.01.2013 02:15;0;28;10;60;;
31.01.2013 02:30;0;28;10;60;;
31.01.2013 02:45;0;28;10;60;;
31.01.2013 03:00;0;28;10;58;;
31.01.2013 03:15;0;28;10;60;;
31.01.2013 03:30;0;28;10;58;;
31.01.2013 03:45;0;28;10;60;;
31.01.2013 04:00;0;28;10;60;;
31.01.2013 04:15;0;28;10;60;;
31.01.2013 04:30;0;28;10;60;;
31.01.2013 04:45;0;28;10;64;;
31.01.2013 05:00;0;28;10;60;;
31.01.2013 05:15;0;28;10;60;;
31.01.2013 05:30;0;28;10;58;;
31.01.2013 05:45;0;28;10;60;;
31.01.2013 06:00;0;28;10;60;;
31.01.2013 06:15;0;28;10;62;;
31.01.2013 06:30;0;28;10;64;;
31.01.2013 06:45;0;28;10;66;;
31.01.2013 07:00;0;28;10;68;;
31.01.2013 07:15;0;28;10;78;;
31.01.2013 07:30;0.006179197;28;10;82;;
31.01.2013 07:45;0.022245108;28;10;84;;
31.01.2013 08:00;0.033367662;28;10;100;;
31.01.2013 08:15;0.044490216;28;10;112;;
31.01.2013 08:30;0.06900103;28;10;132;;
31.01.2013 08:45;0.078887745;28;10;120;;
31.01.2013 09:00;0.105664264;28;10;114;;
31.01.2013 09:15;0.15653965;28;10;110;;
31.01.2013 09:30;0.166632338;28;10;108;;
31.01.2013 09:45;0.186405767;28;10;108;;
31.01.2013 10:00;0.209680742;28;10;100;;
31.01.2013 10:15;0.245108136;28;10;100;;
31.01.2013 10:30;0.253347065;28;10;108;;
31.01.2013 10:45;0.279299691;28;10;104;;
31.01.2013 11:00;0.334912461;28;10;104;;
31.01.2013 11:15;0.184346035;28;10;106;;
31.01.2013 11:30;0.518434604;28;10;104;;
31.01.2013 11:45;0.635427394;28;10;106;;
31.01.2013 12:00;0.26900103;28;10;108;;
31.01.2013 12:15;0.352626159;28;10;110;;
31.01.2013 12:30;0.477033986;28;10;130;;
31.01.2013 12:45;0.358393409;28;10;132;;
31.01.2013 13:00;0.499897013;28;10;130;;
31.01.2013 13:15;0.416065911;28;10;134;;
31.01.2013 13:30;0.32584964;28;10;130;;
31.01.2013 13:45;0.142533471;28;10;122;;
31.01.2013 14:00;0.09454171;28;10;120;;
31.01.2013 14:15;0.071884655;28;10;118;;
31.01.2013 14:30;0.084860968;28;10;120;;
31.01.2013 14:45;0.025334706;28;10;116;;
31.01.2013 15:00;0.01215242;28;10;112;;
31.01.2013 15:15;0.008444902;28;10;108;;
31.01.2013 15:30;0.001029866;28;10;98;;
31.01.2013 15:45;0;28;10;98;;
31.01.2013 16:00;0;28;10;96;;
31.01.2013 16:15;0;28;10;96;;
31.01.2013 16:30;0;28;10;94;;
31.01.2013 16:45;0;28;10;94;;
31.01.2013 17:00;0;28;10;78;;
31.01.2013 17:15;0;28;10;74;;
31.01.2013 17:30;0;28;10;72;;
31.01.2013 17:45;0;28;10;62;;
31.01.2013 18:00;0;28;10;66;;
31.01.2013 18:15;0;28;10;60;;
31.01.2013 18:30;0;28;10;76;;
31.01.2013 18:45;0;28;10;76;;
31.01.2013 19:00;0;28;10;82;;
31.01.2013 19:15;0;28;10;76;;
31.01.2013 19:30;0;28;10;64;;
31.01.2013 19:45;0;28;10;62;;
31.01.2013 20:00;0;28;10;60;;
31.01.2013 20:15;0;28;10;62;;
31.01.2013 20:30;0;28;10;60;;
31.01.2013 20:45;0;28;10;58;;
31.01.2013 21:00;0;28;10;62;;
31.01.2013 21:15;0;28;10;62;;
31.01.2013 21:30;0;28;10;58;;
31.01.2013 21:45;0;28;10;60;;
31.01.2013 22:00;0;28;10;56;;
31.01.2013 22:15;0;28;10;62;;
31.01.2013 22:30;0;28;10;60;;
31.01.2013 22:45;0;28;10;62;;
31.01.2013 23:00;0;28;10;60;;
31.01.2013 23:15;0;28;10;62;;
31.01.2013 23:30;0;28;10;62;;
31.01.2013 23:45;0;28;10;62;;
01.02.2013 00:00;0;28;10;NA;;
01.02.2013 00:15;0;28;10;64;;
01.02.2013 00:30;0;28;10;62;;
01.02.2013 00:45;0;28;10;62;;
01.02.2013 01:00;0;28;10;62;;
01.02.2013 01:15;0;28;10;60;;
01.02.2013 01:30;0;28;10;64;;
01.02.2013 01:45;0;28;10;68;;
01.02.2013 02:00;0;28;10;60;;
01.02.2013 02:15;0;28;10;64;;
01.02.2013 02:30;0;28;10;62;;
01.02.2013 02:45;0;28;10;62;;
01.02.2013 03:00;0;28;10;62;;
01.02.2013 03:15;0;28;10;60;;
01.02.2013 03:30;0;28;10;64;;
01.02.2013 03:45;0;28;10;46;;
01.02.2013 04:00;0;28;10;48;;
01.02.2013 04:15;0;28;10;54;;
01.02.2013 04:30;0;28;10;70;;
01.02.2013 04:45;0;28;10;74;;
01.02.2013 05:00;0;28;10;74;;
01.02.2013 05:15;0;28;10;68;;
01.02.2013 05:30;0;28;10;62;;
01.02.2013 05:45;0;28;10;64;;
01.02.2013 06:00;0;28;10;58;;
01.02.2013 06:15;0;28;10;62;;
01.02.2013 06:30;0;28;10;64;;
01.02.2013 06:45;0;28;10;64;;
01.02.2013 07:00;0;28;10;72;;
01.02.2013 07:15;0;28;10;72;;
01.02.2013 07:30;0.001029866;28;10;80;;
01.02.2013 07:45;0.002677652;28;10;106;;
01.02.2013 08:00;0.011122554;28;10;120;;
01.02.2013 08:15;0.015653965;28;10;108;;
01.02.2013 08:30;0.016477858;28;10;110;;
01.02.2013 08:45;0.03069001;28;10;118;;
01.02.2013 09:00;0.037487127;28;10;120;;
01.02.2013 09:15;0.043254377;28;10;124;;
01.02.2013 09:30;0.064469619;28;10;110;;
01.02.2013 09:45;0.047785788;28;10;112;;
01.02.2013 10:00;0.044696189;28;10;132;;
01.02.2013 10:15;0.051699279;28;10;134;;
01.02.2013 10:30;0.085066941;28;10;110;;
01.02.2013 10:45;0.135118435;28;10;106;;
01.02.2013 11:00;0.117610711;28;10;102;;
01.02.2013 11:15;0.160041195;28;10;104;;
01.02.2013 11:30;0.131822863;28;10;112;;
01.02.2013 11:45;0.173635427;28;10;108;;
01.02.2013 12:00;0.082801236;28;10;100;;
01.02.2013 12:15;0.054788877;28;10;96;;
01.02.2013 12:30;0.077651905;28;10;92;;
01.02.2013 12:45;0.09330587;28;10;98;;
01.02.2013 13:00;0.06323378;28;10;100;;
01.02.2013 13:15;0.076622039;28;10;94;;
01.02.2013 13:30;0.05623069;28;10;102;;
01.02.2013 13:45;0.051287333;28;10;106;;
01.02.2013 14:00;0.041606591;28;10;98;;
01.02.2013 14:15;0.022039135;28;10;100;;
01.02.2013 14:30;0.02492276;28;10;96;;
01.02.2013 14:45;0.03069001;28;10;102;;
01.02.2013 15:00;0.006179197;28;10;102;;
01.02.2013 15:15;0;28;10;104;;
01.02.2013 15:30;0;28;10;104;;
01.02.2013 15:45;0;28;10;98;;
01.02.2013 16:00;0;28;10;96;;
01.02.2013 16:15;0;28;10;90;;
01.02.2013 16:30;0;28;10;94;;
01.02.2013 16:45;0;28;10;90;;
01.02.2013 17:00;0;28;10;80;;
01.02.2013 17:15;0;28;10;76;;
01.02.2013 17:30;0;28;10;74;;
01.02.2013 17:45;0;28;10;76;;
01.02.2013 18:00;0;28;10;70;;
01.02.2013 18:15;0;28;10;72;;
01.02.2013 18:30;0;28;10;70;;
01.02.2013 18:45;0;28;10;66;;
01.02.2013 19:00;0;28;10;66;;
01.02.2013 19:15;0;28;10;68;;
01.02.2013 19:30;0;28;10;62;;
01.02.2013 19:45;0;28;10;64;;
01.02.2013 20:00;0;28;10;62;;
01.02.2013 20:15;0;28;10;64;;
01.02.2013 20:30;0;28;10;60;;
01.02.2013 20:45;0;28;10;62;;
01.02.2013 21:00;0;28;10;64;;
01.02.2013 21:15;0;28;10;62;;
01.02.2013 21:30;0;28;10;62;;
01.02.2013 21:45;0;28;10;62;;
01.02.2013 22:00;0;28;10;62;;
01.02.2013 22:15;0;28;10;60;;
01.02.2013 22:30;0;28;10;66;;
01.02.2013 22:45;0;28;10;62;;
01.02.2013 23:00;0;28;10;64;;
01.02.2013 23:15;0;28;10;60;;
01.02.2013 23:30;0;28;10;60;;
01.02.2013 23:45;0;28;10;64;;
02.02.2013 00:00;0;28;10;60;;
02.02.2013 00:15;0;28;10;62;;
02.02.2013 00:30;0;28;10;64;;
02.02.2013 00:45;0;28;10;62;;
02.02.2013 01:00;0;28;10;62;;
02.02.2013 01:15;0;28;10;60;;
02.02.2013 01:30;0;28;10;58;;
02.02.2013 01:45;0;28;10;58;;
02.02.2013 02:00;0;28;10;62;;
02.02.2013 02:15;0;28;10;60;;
02.02.2013 02:30;0;28;10;60;;
02.02.2013 02:45;0;28;10;58;;
02.02.2013 03:00;0;28;10;58;;
02.02.2013 03:15;0;28;10;60;;
02.02.2013 03:30;0;28;10;64;;
02.02.2013 03:45;0;28;10;60;;
02.02.2013 04:00;0;28;10;58;;
02.02.2013 04:15;0;28;10;62;;
02.02.2013 04:30;0;28;10;64;;
02.02.2013 04:45;0;28;10;66;;
02.02.2013 05:00;0;28;10;66;;
02.02.2013 05:15;0;28;10;54;;
02.02.2013 05:30;0;28;10;56;;
02.02.2013 05:45;0;28;10;54;;
